...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
ACOT4,5.86247799128054e-7,4.69121192143283e-7,2.42771125579191e-7,3.1872929853206e-6,4.19345697115873e-6,5.17095535004871e-6,ACOT4,122970
ACOT6,1.95415933042685e-7,2.03285849928756e-6,4.61265138600463e-6,1.48740339314961e-6,2.20708261639933e-7,1.78308805174094e-7,ACOT6,641372
ACOT7,1.1275499336562e-4,5.0821462482189e-5,9.46807389758846e-6,2.78356920717999e-5,1.0439500775568e-4,8.14871239645608e-5,ACOT7,11332
ACOT8,4.49456645998175e-6,1.01642924964378e-5,2.18494013021272e-6,2.99605540620137e-5,1.25803709134762e-5,3.74448490865597e-6,ACOT8,10005
ACOT9,2.20820004338234e-5,1.56373730714428e-7,7.28313376737574e-7,5.73712737357709e-6,3.310623924599e-6,1.78308805174094e-7,ACOT9,23597
ACOX1,5.68660365154212e-5,7.77177441650706e-5,6.0935552520377e-5,1.9336244110945e-5,1.39046204833158e-5,1.128694736752e-4,ACOX1,51
ACOX2,1.36791153129879e-6,1.56373730714428e-7,7.28313376737574e-7,2.76232058727786e-6,6.84195611083792e-6,1.96139685691503e-6,ACOX2,8309
ACOX3,1.50470268442867e-5,1.92339688778746e-5,1.21385562789596e-6,4.01598916150396e-5,8.60762220395739e-6,2.31801446726322e-6,ACOX3,8310
ACOXL,1.03570444512623e-5,4.69121192143283e-7,3.15602463252949e-6,1.16867409461755e-5,1.12561213436366e-5,1.60477924656684e-6,ACOXL,55289
ACP1,1.534015074385e-4,1.7717143689944e-4,1.09247006510636e-5,2.12486199021374e-7,1.7325598538734e-4,2.6746320776114e-6,ACP1,52
ACP2,2.14957526346953e-6,1.56373730714428e-7,2.6704823813711e-6,1.38116029363893e-5,2.86920740131913e-6,5.17095535004871e-6,ACP2,53
ACP3,1.95415933042685e-7,1.40736357642985e-6,2.6704823813711e-6,3.71850848287404e-5,1.39046204833158e-5,1.78308805174094e-7,ACP3,55
ACP4,4.88539832606712e-6,1.73574841093015e-5,8.98253164643008e-6,9.6681220554725e-5,2.93541987981111e-5,1.40863956087534e-5,ACP4,93650
ACP5,1.03570444512623e-5,2.34560596071642e-6,1.09247006510636e-5,3.1872929853206e-6,1.10354130819966e-6,5.5275729603969e-6,ACP5,54
ACP6,1.75874339738416e-6,1.09461611500099e-6,5.5837358883214e-6,2.06111613050732e-5,1.56702865764352e-5,2.58547767502436e-5,ACP6,51205
ACR,5.86247799128054e-7,2.97110088357413e-6,1.69939787905434e-6,6.58707216966258e-6,1.54495783147953e-6,2.31801446726322e-6,ACR,49
ACRBP,7.17176474266653e-5,1.29790196492975e-5,3.15602463252949e-6,2.14611061011587e-5,2.09672848557936e-5,3.03124968795959e-6,ACRBP,84519
ACRV1,1.34836993799452e-5,4.69121192143283e-7,3.08319329485573e-5,1.08367961500901e-5,3.20026979377903e-5,3.03124968795959e-6,ACRV1,56
ACSBG1,8.93050814005069e-5,3.9093432678607e-6,1.69939787905434e-6,6.37458597064121e-7,3.46511970774695e-5,1.78308805174094e-7,ACSBG1,23205
ACSBG2,2.14957526346953e-6,1.09461611500099e-6,4.12710913484625e-6,6.37458597064121e-7,6.62124784919799e-7,3.38786729830778e-6,ACSBG2,81616
ACSF2,3.30252926842137e-5,2.42379282607363e-5,2.54909681858151e-5,6.37458597064121e-7,2.20708261639933e-7,1.78308805174094e-7,ACSF2,80221
ACSF3,4.74860717293724e-5,4.69121192143283e-7,8.01144714411331e-6,4.48345879935098e-5,5.95912306427819e-6,6.95404340178965e-6,ACSF3,197322
ACSL1,2.59903190946771e-5,1.56373730714428e-7,4.58837427344671e-5,1.06243099510687e-6,6.62124784919799e-7,1.01636018949233e-5,ACSL1,2180
ACSL3,6.31193463727872e-5,2.2189432388377e-4,1.5561629149626e-4,1.55114925285603e-5,1.2690725044296e-4,1.55128660501461e-5,ACSL3,2181
ACSL4,2.5404071295549e-6,7.77177441650706e-5,2.42771125579191e-7,2.9514333044068e-4,1.4500532789743e-4,7.66727862248602e-6,ACSL4,2182
ACSL5,6.39010101049579e-5,4.69121192143283e-7,9.46807389758846e-6,4.0372377814061e-6,2.20708261639933e-7,4.81433773970053e-6,ACSL5,51703
ACSL6,1.73920180407989e-5,9.24168748522268e-5,3.03463906973989e-5,6.18334839152197e-5,5.18664414853843e-5,1.26599251673606e-5,ACSL6,23305
ACSM1,5.66706205823786e-6,1.56373730714428e-7,7.28313376737574e-7,3.1872929853206e-6,1.03732882970769e-5,4.45772012935234e-6,ACSM1,116285
ACSM2A,9.77079665213423e-7,2.34560596071642e-6,4.61265138600463e-6,3.67601124306976e-5,7.28337263411779e-6,5.34926415522281e-7,ACSM2A,123876
ACSM2B,1.75874339738416e-6,2.03285849928756e-6,2.42771125579191e-7,6.37458597064121e-7,6.62124784919799e-7,2.31801446726322e-6,ACSM2B,348158
ACSM3,9.77079665213423e-7,2.03285849928756e-6,2.18494013021272e-6,1.55114925285603e-5,1.9863743547594e-6,1.24816163621866e-6,ACSM3,6296
ACSM5,1.54378587103721e-5,4.69121192143283e-7,4.61265138600463e-6,2.33734818923511e-6,6.40053958755806e-6,1.01636018949233e-5,ACSM5,54988
ACSS1,2.1554377414608e-4,2.17359485693055e-5,9.10391720921967e-5,2.12486199021374e-7,8.36484311615346e-5,3.38786729830778e-6,ACSS1,84532
ACSS2,6.4487257904086e-6,7.81868653572139e-7,4.12710913484625e-6,2.57108300815862e-5,1.12561213436366e-5,9.45036667422696e-6,ACSS2,55902
ACSS3,1.70011861747136e-5,2.65835342214527e-6,1.69939787905434e-6,2.12486199021374e-7,2.20708261639933e-7,2.6746320776114e-6,ACSS3,79611
ACTA1,1.95415933042685e-7,7.81868653572139e-7,8.01144714411331e-6,2.12486199021374e-7,8.60762220395739e-6,3.03124968795959e-6,ACTA1,58
ACTA2,4.49456645998175e-6,3.9093432678607e-6,1.8717653782155e-4,9.6681220554725e-5,9.93187177379699e-6,5.54540384091431e-5,ACTA2,59
ACTA2-AS1,7.6212213886647e-6,1.56373730714428e-7,2.42771125579191e-7,5.31215497553434e-6,8.16620568067752e-6,9.80698428457515e-6,ACTA2-AS1,100132116
ACTB,0.00399723291038812,0.0179659342955113,0.00242892511141981,0.0161338646054939,0.0241836663526724,0.0203042019539792,ACTB,60
ACTC1,5.86247799128054e-7,1.56373730714428e-7,1.69939787905434e-6,2.12486199021374e-7,1.3021787436756e-5,1.78308805174094e-7,ACTC1,70
ACTG1,1.9522051710964e-4,0.00137687069894054,5.3094045164169e-4,3.03855264600564e-5,0.00217728700107794,0.00159354579184087,ACTG1,71
ACTG1P17,6.83955765649396e-6,1.56373730714428e-7,1.69939787905434e-6,1.48740339314961e-6,5.51770654099833e-6,5.34926415522281e-7,ACTG1P17,283693
ACTG1P25,1.95415933042685e-7,1.09461611500099e-6,6.06927813947978e-6,1.06243099510687e-6,3.310623924599e-6,5.34926415522281e-7,ACTG1P25,148709
ACTG2,1.93461773712258e-5,4.69121192143283e-7,3.15602463252949e-6,3.61226538336335e-6,5.07629001771846e-6,1.78308805174094e-7,ACTG2,72
ACTL10,2.44269916303356e-5,4.22209072928955e-6,7.52590489295493e-6,1.89112717129022e-5,1.9863743547594e-6,1.26599251673606e-5,ACTL10,170487
ACTL6A,4.10373459389638e-6,4.69121192143283e-7,2.42771125579191e-7,1.48740339314961e-6,6.62124784919799e-7,1.78308805174094e-7,ACTL6A,86
ACTL6B,1.95415933042685e-7,2.64271604907383e-5,5.80222990134267e-5,3.37853056443984e-5,7.61443502657769e-5,5.34926415522281e-7,ACTL6B,51412
ACTL7A,2.93123899564027e-6,7.81868653572139e-7,2.42771125579191e-7,2.33734818923511e-6,8.60762220395739e-6,1.60477924656684e-6,ACTL7A,10881
ACTL7B,1.36791153129879e-6,1.56373730714428e-7,8.49698939527169e-6,2.33734818923511e-6,7.72478915739766e-6,7.31066101213784e-6,ACTL7B,10880
ACTL8,1.36791153129879e-6,1.40736357642985e-6,8.49698939527169e-6,3.59101676346121e-5,8.60762220395739e-6,8.91544025870468e-7,ACTL8,81569
ACTL9,2.93123899564027e-6,2.65835342214527e-6,2.42771125579191e-7,1.06243099510687e-6,2.42779087803926e-6,1.78308805174094e-7,ACTL9,284382
ACTMAP,1.54378587103721e-5,4.69121192143283e-7,7.28313376737574e-7,1.67864097226885e-5,3.310623924599e-6,1.78308805174094e-7,ACTMAP,284325
ACTN1,9.77079665213423e-7,4.20645335621811e-5,6.33632637761689e-5,9.28564689723402e-5,3.86239457869883e-5,1.018143277544e-4,ACTN1,87
ACTN2,8.50059308735678e-5,4.26900284850388e-5,7.79295313109204e-5,2.99605540620137e-5,4.74522762525856e-5,3.74448490865597e-6,ACTN2,88
ACTN3,1.19203719156038e-5,1.56373730714428e-7,2.42771125579191e-7,1.91237579119236e-6,6.62124784919799e-7,1.78308805174094e-7,ACTN3,89
ACTN4,4.08419300059211e-5,4.53483819071841e-6,2.42771125579191e-7,1.97612165089877e-5,2.22915344256332e-5,3.08474232951182e-5,ACTN4,81
ACTR10,1.54378587103721e-5,7.05245525522069e-5,7.45307355528117e-5,1.06243099510687e-6,1.87602022393943e-5,1.78308805174094e-7,ACTR10,55860
ACTR1A,3.73244432111528e-5,7.81868653572139e-7,2.84042216927654e-5,4.88718257749159e-6,2.58228666118722e-5,1.0823344474067e-4,ACTR1A,10121
ACTR1B,8.79371698692081e-6,1.72011103785871e-6,2.20921724277064e-5,2.18860784992015e-5,1.9643035285954e-5,2.31801446726322e-6,ACTR1B,10120
ACTR2,3.6327821952635e-4,8.8867191165009e-4,3.66584399624579e-5,7.01204456770533e-6,0.00101415446223549,9.773105611592e-4,ACTR2,10097
ACTR3,3.8281981283061e-4,2.4191016141522e-4,2.4447052345824e-4,2.12486199021374e-7,3.5776809211833e-4,3.0330327760113e-4,ACTR3,10096
ACTR3-AS1,1.36791153129879e-6,1.40736357642985e-6,8.49698939527169e-6,2.12486199021374e-7,2.20708261639933e-7,1.78308805174094e-7,ACTR3-AS1,101060091
ACTR3B,3.77152750772381e-5,4.98832200979025e-5,7.69584468086036e-5,1.7636354518774e-5,8.71797633477735e-5,1.60477924656684e-6,ACTR3B,57180
ACTR3BP2,5.86247799128054e-7,1.72011103785871e-6,3.15602463252949e-6,5.31215497553434e-6,2.20708261639933e-7,1.78308805174094e-7,ACTR3BP2,440888
ACTR3BP5,1.36791153129879e-6,4.69121192143283e-7,2.6704823813711e-6,6.58707216966258e-6,6.62124784919799e-7,1.60477924656684e-6,ACTR3BP5,399746
ACTR3BP6,1.75874339738416e-6,1.56373730714428e-7,4.12710913484625e-6,2.12486199021374e-7,2.20708261639933e-7,3.74448490865597e-6,ACTR3BP6,644773
ACTR3C,5.86247799128054e-7,2.4863423183594e-5,9.73512213572557e-5,1.04118237520473e-5,1.54495783147953e-6,1.78308805174094e-7,ACTR3C,653857
ACTR5,1.36791153129879e-6,6.41132295929154e-6,2.1606630176548e-5,2.95355816639709e-5,3.75204044787886e-6,3.74448490865597e-6,ACTR5,79913
ACTR6,1.54378587103721e-5,1.40736357642985e-6,2.6704823813711e-6,9.56187895596181e-6,1.9643035285954e-5,1.83658069329316e-5,ACTR6,64431
ACTR8,1.8564513639055e-5,1.20407772650109e-5,5.5837358883214e-6,1.55114925285603e-5,9.04903872723725e-6,6.95404340178965e-6,ACTR8,93973
ACTRT2,5.27623019215249e-6,2.34560596071642e-6,5.09819363716302e-6,2.12486199021374e-7,7.72478915739766e-6,1.78308805174094e-7,ACTRT2,140625
ACTRT3,5.86247799128054e-7,7.81868653572139e-7,2.18494013021272e-6,6.37458597064121e-7,2.86920740131913e-6,1.96139685691503e-6,ACTRT3,84517
ACVR1,1.95415933042685e-7,7.97506026643582e-6,4.12710913484625e-6,6.58707216966258e-6,2.20708261639933e-7,1.78308805174094e-7,ACVR1,90
ACVR1B,1.9287552591313e-4,2.2721103072806e-4,2.59765104369735e-5,1.2387945402946e-4,2.1210063943597e-4,7.07885956541152e-5,ACVR1B,91
ACVR1C,5.99926914441042e-5,3.67478267178905e-5,1.0172110161768e-4,2.33734818923511e-6,2.42779087803926e-6,5.34926415522281e-7,ACVR1C,130399
ACVR2A,2.24728322999087e-5,1.0711600553938e-4,1.4153556621266e-4,7.79824350408441e-5,1.5648215750271e-4,8.96893290025691e-5,ACVR2A,92
ACVR2B,1.8271389739491e-4,3.01801300278846e-5,1.1628736915243e-4,1.91237579119236e-6,6.62124784919799e-7,1.47996308294498e-5,ACVR2B,93
ACVR2B-AS1,4.49456645998175e-6,9.85154503500895e-6,3.90861512182498e-5,3.29353608483129e-5,1.87602022393943e-5,8.91544025870468e-7,ACVR2B-AS1,100128640
ACVRL1,1.36791153129879e-6,5.78582803643383e-6,4.4427115980992e-5,6.58707216966258e-6,5.95912306427819e-6,6.25863906161068e-5,ACVRL1,94
ACY1,1.50470268442867e-5,4.69121192143283e-7,3.66584399624579e-5,2.2736023295287e-5,1.78773691928346e-5,1.26599251673606e-5,ACY1,95
ACY3,1.95415933042685e-7,8.28780772786467e-6,8.98253164643008e-6,7.43701696574807e-6,3.310623924599e-6,1.78308805174094e-7,ACY3,91703
ACYP1,2.24728322999087e-5,1.72011103785871e-6,6.55482039063816e-6,5.31215497553434e-6,1.54495783147953e-6,3.26305113468591e-5,ACYP1,97
ACYP2,2.0108299510092e-4,8.89766527765094e-5,2.01500034230729e-5,6.37458597064121e-7,6.51089371837802e-5,7.79209478610789e-5,ACYP2,98
ADA,6.4487257904086e-6,5.47308057500497e-6,6.55482039063816e-6,1.67864097226885e-5,2.86920740131913e-6,5.5275729603969e-6,ADA,100
ADA2,1.03570444512623e-5,4.69121192143283e-7,7.28313376737574e-7,2.76232058727786e-6,2.20708261639933e-7,4.10110251900415e-6,ADA2,51816
ADAD1,8.79371698692081e-6,1.40736357642985e-6,2.42771125579191e-7,2.12486199021374e-7,2.86920740131913e-6,4.10110251900415e-6,ADAD1,132612
ADAD2,3.2243628952043e-5,4.69121192143283e-7,1.21385562789596e-6,1.72113821207313e-5,4.52451936361863e-5,7.66727862248602e-6,ADAD2,161931
ADAM10,1.3620490533075e-4,1.1743667176653e-4,1.0754760863158e-4,3.93099468189541e-5,1.01746508616e-4,3.9959003239514e-4,ADAM10,102
ADAM11,5.49118771849944e-5,2.61144130293094e-5,3.64156688368787e-6,7.92573522349723e-5,2.20708261639933e-7,3.33437465675555e-5,ADAM11,4185
ADAM12,1.95415933042685e-7,1.56373730714428e-7,4.19994047252001e-5,4.31346984013388e-5,3.77411127404285e-5,1.78308805174094e-7,ADAM12,8038
ADAM15,5.60843727832505e-5,1.56373730714428e-7,2.42771125579191e-7,2.1036133703116e-5,1.10354130819966e-6,1.26599251673606e-5,ADAM15,8751
ADAM17,2.8393935071102e-4,1.3088481260797e-4,1.8037894630533e-4,9.07316069821265e-5,8.62969303012138e-5,7.29283013162043e-5,ADAM17,6868
ADAM18,1.95415933042685e-7,4.69121192143283e-7,8.49698939527169e-6,1.06243099510687e-6,5.51770654099833e-6,8.91544025870468e-7,ADAM18,8749
ADAM19,1.07478763173477e-5,7.97506026643582e-6,2.1606630176548e-5,1.7636354518774e-5,9.93187177379699e-6,2.40716886985026e-5,ADAM19,8728
ADAM2,1.95415933042685e-7,7.81868653572139e-7,1.21385562789596e-6,2.76232058727786e-6,2.86920740131913e-6,1.24816163621866e-6,ADAM2,2515
ADAM20,1.95415933042685e-7,1.72011103785871e-6,8.98253164643008e-6,1.2472939882554e-4,7.08473519864185e-5,3.74448490865597e-6,ADAM20,8748
ADAM21,1.95415933042685e-7,2.76781503364537e-5,1.57801231626474e-5,5.8008732332835e-5,9.93187177379699e-6,7.66727862248602e-6,ADAM21,8747
ADAM22,2.28636641659941e-5,3.2979219807672e-4,2.3233196717928e-4,3.76100572267831e-5,2.6264283135152e-5,1.6457902717568e-4,ADAM22,53616
ADAM23,6.70276650336408e-5,9.89845715422328e-5,7.93861580643955e-5,6.26834287113052e-5,2.42779087803926e-6,4.10110251900415e-6,ADAM23,8745
ADAM28,1.1138708183433e-5,2.83036452593114e-5,6.06927813947978e-6,6.31084011093479e-5,5.23078580086641e-5,1.96139685691503e-6,ADAM28,10863
ADAM29,4.10373459389638e-6,1.56373730714428e-7,7.28313376737574e-7,1.91237579119236e-6,1.10354130819966e-6,5.34926415522281e-7,ADAM29,11086
ADAM30,1.95415933042685e-7,5.47308057500497e-6,3.15602463252949e-6,1.16867409461755e-5,8.60762220395739e-6,1.96139685691503e-6,ADAM30,11085
ADAM32,1.95415933042685e-7,2.34560596071642e-6,2.42771125579191e-7,3.61226538336335e-6,6.62124784919799e-7,3.03124968795959e-6,ADAM32,203102
ADAM33,1.9795634017224e-4,4.17517861007522e-5,2.7918679441607e-5,1.2982906760205e-4,1.10354130819966e-6,4.81433773970053e-6,ADAM33,80332
ADAM3A,9.96621258517692e-6,1.72011103785871e-6,8.98253164643008e-6,2.12486199021374e-7,6.62124784919799e-7,8.91544025870468e-7,ADAM3A,1587
ADAM3B,6.83955765649396e-6,2.97110088357413e-6,6.55482039063816e-6,6.37458597064121e-7,9.93187177379699e-6,1.96139685691503e-6,ADAM3B,1596
ADAM5,8.01205325475007e-6,1.72011103785871e-6,2.6704823813711e-6,2.12486199021374e-7,2.42779087803926e-6,1.78308805174094e-7,ADAM5,255926
ADAM6,9.18454885300618e-6,1.09461611500099e-6,2.42771125579191e-7,6.37458597064121e-7,6.84195611083792e-6,5.34926415522281e-7,ADAM6,8755
ADAM7,1.95415933042685e-7,2.65835342214527e-6,2.42771125579191e-7,1.29616581403038e-5,1.3021787436756e-5,1.78308805174094e-7,ADAM7,8756
ADAM7-AS2,1.95415933042685e-7,4.69121192143283e-7,2.18494013021272e-6,2.33734818923511e-6,2.42779087803926e-6,8.91544025870468e-7,ADAM7-AS2,101929315
ADAM8,7.6212213886647e-6,1.23535247264398e-5,4.00572357205666e-5,9.07316069821265e-5,7.61443502657769e-5,6.24080818109328e-6,ADAM8,101
ADAM9,5.92110277119335e-5,8.27217035479323e-5,9.10391720921967e-5,9.92310549429815e-5,2.27329509489131e-5,3.12040409054664e-5,ADAM9,8754
ADAMDEC1,1.95415933042685e-7,1.56373730714428e-7,8.01144714411331e-6,2.12486199021374e-7,1.10354130819966e-6,1.78308805174094e-7,ADAMDEC1,27299
ADAMTS1,1.0181170111523e-4,4.01880487936079e-5,4.97680807437342e-5,2.33734818923511e-6,6.62124784919799e-7,2.6550181090422e-4,ADAMTS1,9510
ADAMTS10,1.0337502857958e-4,1.64192417250149e-5,6.62765172831192e-5,1.3152895719423e-4,8.01170989752957e-5,2.44283063088508e-5,ADAMTS10,81794
ADAMTS12,2.52086553625063e-5,7.97506026643582e-6,2.42771125579191e-7,1.55114925285603e-5,3.75204044787886e-6,5.34926415522281e-7,ADAMTS12,81792
ADAMTS13,4.98310629258846e-5,4.22209072928955e-6,1.21385562789596e-6,4.90843119739373e-5,2.9795615321391e-5,5.17095535004871e-6,ADAMTS13,11093
ADAMTS14,1.27020356477745e-5,4.22209072928955e-6,8.01144714411331e-6,3.1872929853206e-6,3.64168631705889e-5,1.24816163621866e-6,ADAMTS14,140766
ADAMTS15,7.6212213886647e-6,1.56373730714428e-7,1.04391583999052e-5,2.2736023295287e-5,2.20708261639933e-7,1.65827188811907e-5,ADAMTS15,170689
ADAMTS16,2.14957526346953e-6,2.34560596071642e-6,1.67512076649642e-5,1.55114925285603e-5,6.99645189398588e-5,3.79797755020819e-5,ADAMTS16,170690
ADAMTS16-DT,4.10373459389638e-6,7.34956534357811e-6,3.64156688368787e-6,2.48608852855007e-5,2.20708261639933e-7,1.96139685691503e-6,ADAMTS16-DT,101929176
ADAMTS17,9.96621258517692e-6,1.56373730714428e-7,2.35487991811815e-5,2.23110508972442e-5,9.15939285805722e-5,1.60477924656684e-6,ADAMTS17,170691
ADAMTS18,1.4265363112116e-5,4.69121192143283e-7,1.86933766695977e-5,2.12486199021374e-7,2.20708261639933e-7,1.78308805174094e-7,ADAMTS18,170692
ADAMTS19,1.95415933042685e-7,1.56373730714428e-7,3.8115066715933e-5,4.46221017944884e-6,6.84195611083792e-6,1.78308805174094e-7,ADAMTS19,171019
ADAMTS2,3.77152750772381e-5,2.03285849928756e-6,4.92825384925758e-5,1.55114925285603e-5,1.16975378669165e-5,3.74448490865597e-6,ADAMTS2,9509
ADAMTS20,1.95415933042685e-7,1.56373730714428e-7,1.38379541580139e-5,6.37458597064121e-7,6.62124784919799e-7,2.6746320776114e-6,ADAMTS20,80070
ADAMTS3,1.36791153129879e-6,1.56373730714428e-7,6.55482039063816e-6,6.37458597064121e-7,2.86920740131913e-6,2.6746320776114e-6,ADAMTS3,9508
ADAMTS4,1.75874339738416e-6,2.65835342214527e-6,2.6704823813711e-6,1.91237579119236e-6,2.42779087803926e-6,1.60477924656684e-6,ADAMTS4,9507
ADAMTS5,1.15295400495184e-5,2.34560596071642e-6,1.82078344184393e-5,4.88718257749159e-6,1.10354130819966e-6,4.81433773970053e-6,ADAMTS5,11096
ADAMTS6,9.18454885300618e-6,2.03285849928756e-6,3.15602463252949e-6,1.38116029363893e-5,6.62124784919799e-7,8.91544025870468e-7,ADAMTS6,11174
ADAMTS7,1.34836993799452e-5,4.84758565214726e-6,3.4230728706666e-5,1.064555857097e-4,2.14087013790735e-5,2.90643352433773e-5,ADAMTS7,11173
ADAMTS8,1.36791153129879e-6,9.22605011215124e-6,1.62656654138058e-5,1.7636354518774e-5,3.42097805541896e-5,2.19319830364135e-5,ADAMTS8,11095
ADAMTS9,4.16235937380918e-5,2.7052655413596e-5,3.95716934694082e-5,1.97612165089877e-5,6.62124784919799e-7,4.10110251900415e-6,ADAMTS9,56999
ADAMTS9-AS1,5.86247799128054e-7,4.84758565214726e-6,3.27741019531908e-5,6.37458597064121e-7,3.310623924599e-6,5.34926415522281e-7,ADAMTS9-AS1,101929335
ADAMTS9-AS2,1.50470268442867e-5,4.69121192143283e-7,1.7722292167281e-5,7.01204456770533e-6,3.310623924599e-6,1.12334547259679e-5,ADAMTS9-AS2,100507098
ADAMTSL1,2.63811509607624e-5,1.40736357642985e-6,2.98608484462405e-5,1.04118237520473e-5,1.6553119622995e-5,3.38786729830778e-6,ADAMTSL1,92949
ADAMTSL2,2.44269916303356e-5,1.56373730714428e-7,4.12710913484625e-6,5.31215497553434e-6,2.20708261639933e-7,1.60477924656684e-6,ADAMTSL2,9719
ADAMTSL3,3.6542779478982e-5,1.56373730714428e-7,2.42771125579191e-7,2.91106092659282e-5,1.10354130819966e-6,5.88419057074509e-6,ADAMTSL3,57188
ADAMTSL4,1.03570444512623e-5,1.04770399578667e-5,3.64156688368787e-6,6.37458597064121e-7,9.04903872723725e-6,3.74448490865597e-6,ADAMTSL4,54507
ADAMTSL4-AS2,1.36791153129879e-6,1.56373730714428e-7,1.69939787905434e-6,1.4236575334432e-5,4.63487349443859e-6,1.78308805174094e-7,ADAMTSL4-AS2,100289061
ADAMTSL5,9.77079665213423e-7,8.28780772786467e-6,5.21957919995261e-5,1.7636354518774e-5,6.62124784919799e-7,2.37150710881544e-5,ADAMTSL5,339366
ADAP1,5.27623019215249e-6,2.97110088357413e-6,7.28313376737574e-7,1.59152163067e-4,2.09672848557936e-5,4.47555100986975e-5,ADAP1,11033
ADAP2,1.0572001977609e-4,5.16033311357612e-6,5.09819363716302e-6,1.91237579119236e-6,1.9643035285954e-5,3.74448490865597e-6,ADAP2,55803
ADAR,5.3993422299693e-4,7.7295535092141e-4,3.0516330485304e-4,7.3031506603646e-4,2.4344121258884e-4,8.004282264265e-4,ADAR,103
ADARB1,1.95415933042685e-7,3.33076046421731e-5,4.39415737298336e-5,1.6765161102786e-4,5.71634397647426e-5,1.0359741580614e-4,ADARB1,104
ADARB2,2.59903190946771e-5,2.39251807993075e-5,3.4230728706666e-5,1.50865201305175e-5,1.47874535298755e-5,1.78308805174094e-7,ADARB2,105
ADARB2-AS1,9.96621258517692e-6,4.69121192143283e-7,8.49698939527169e-6,1.97612165089877e-5,2.6264283135152e-5,5.17095535004871e-6,ADARB2-AS1,642394
ADAT1,2.93123899564027e-6,1.73574841093015e-5,1.69939787905434e-6,1.89112717129022e-5,1.69945361462748e-5,1.23033075570125e-5,ADAT1,23536
ADAT2,5.86247799128054e-7,5.47308057500497e-6,1.48090386603307e-5,1.48740339314961e-6,1.03732882970769e-5,1.78308805174094e-7,ADAT2,134637
ADAT3,9.77079665213423e-7,4.84758565214726e-6,7.52590489295493e-6,2.78356920717999e-5,1.9863743547594e-6,1.19466899466643e-5,ADAT3,113179
ADCK1,1.62195224425428e-5,3.59659580643184e-6,2.06355456742313e-5,1.29616581403038e-5,5.51770654099833e-6,8.73713145353059e-6,ADCK1,57143
ADCK2,1.36791153129879e-6,2.2674190953592e-5,6.14210947715354e-5,4.99342567700228e-5,3.42097805541896e-5,2.22886006467617e-5,ADCK2,90956
ADCK5,5.86247799128054e-7,4.53483819071841e-6,8.98253164643008e-6,1.08367961500901e-5,1.9863743547594e-6,1.24816163621866e-6,ADCK5,203054
ADCY1,2.14957526346953e-6,3.013321790867e-4,1.726102702868e-4,1.2812917800988e-4,6.62124784919799e-7,1.6957167372056e-4,ADCY1,107
ADCY10,1.75874339738416e-6,3.9093432678607e-6,8.01144714411331e-6,1.91237579119236e-6,7.72478915739766e-6,8.3805138431824e-6,ADCY10,55811
ADCY10P1,5.86247799128054e-7,2.97110088357413e-6,4.61265138600463e-6,1.48740339314961e-6,1.9863743547594e-6,1.23033075570125e-5,ADCY10P1,221442
ADCY2,2.83353102911893e-5,7.55285119350686e-5,1.3036809443602e-4,1.9017514812412e-4,9.11525120572923e-5,7.89908006921235e-5,ADCY2,108
ADCY3,3.5311659100813e-4,1.56373730714428e-7,2.50054259346567e-5,9.41313861664685e-5,6.40053958755806e-6,8.3805138431824e-6,ADCY3,109
