...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
SERTM1,2.19584090166497e-7,2.69911943927413e-6,3.61672909697508e-6,2.13235478782359e-6,4.08376270157668e-6,1.96518169676932e-7,SERTM1,400120
SESN1,4.61126589349645e-6,9.53688868543526e-6,1.39104965268272e-6,2.36928309758177e-7,8.3824602821837e-6,1.37562718773852e-6,SESN1,27244
SESN2,5.42372702711249e-5,1.9793542554677e-6,4.17314895804817e-6,4.50163788540536e-6,3.22402318545527e-6,5.69902692063103e-6,SESN2,83667
SESN3,2.19584090166497e-7,4.4463494229642e-4,3.7085383740521e-4,2.3858680792648e-4,1.8290958205482e-4,3.2130720742178e-4,SESN3,143686
SESTD1,3.05221885331431e-5,6.81977511656597e-5,2.78209930536545e-7,1.9925670850662e-4,2.29980320562476e-5,2.18135168341394e-5,SESTD1,91404
SET,7.3319127706593e-4,9.7114317425083e-4,0.00137797378594751,0.00100907767126007,0.0010353413122892,9.8357343923304e-4,SET,6418
SETBP1,4.80889157464629e-5,7.17965770846919e-5,3.61672909697508e-6,3.10376085783212e-5,6.44804637091054e-7,8.86296945242963e-5,SETBP1,26040
SETBP1-DT,1.97625681149848e-6,1.79941295951609e-7,1.94746951375581e-6,2.60621140733994e-6,6.44804637091054e-7,1.96518169676932e-7,SETBP1-DT,101927943
SETD1A,1.60296385821543e-5,3.77876721498378e-6,2.78209930536545e-7,4.97549450492171e-6,5.65278731849824e-5,2.16169986644625e-6,SETD1A,9739
SETD1B,4.0183888500469e-5,3.41888462308057e-6,8.34629791609634e-7,5.99428623688187e-5,4.7070738507647e-5,4.50026608560174e-5,SETD1B,23067
SETD2,2.19584090166497e-7,1.3009755697301e-4,1.3270613686593e-4,1.6608674514048e-4,1.93441391127316e-6,1.2557511042356e-4,SETD2,29072
SETD3,2.19584090166497e-7,2.03333664425318e-5,4.53482186774568e-5,2.8194468861223e-5,1.1799924858766e-4,4.65748062134329e-5,SETD3,84193
SETD4,2.19584090166497e-7,2.69911943927413e-6,1.043287239512e-4,6.87092098298713e-6,9.67206955636581e-6,1.08084993322313e-5,SETD4,54093
SETD5,2.09702806109e-4,1.52950101558867e-5,8.65232883968653e-5,1.4713248035982e-4,1.2917586229724e-4,6.50475141630645e-5,SETD5,55209
SETD6,5.24805975497929e-5,8.04337592903691e-5,5.84240854126744e-6,1.16094871781507e-5,5.37337197575878e-6,1.37562718773852e-6,SETD6,79918
SETD7,2.21779931068162e-5,3.04100790158219e-5,4.14532796499451e-5,1.72957666123469e-5,8.3824602821837e-6,5.56146420185718e-5,SETD7,80854
SETD9,1.09792045083249e-6,1.79941295951609e-7,4.72956881912126e-6,2.36928309758177e-7,1.91292042337013e-5,2.55473620580012e-6,SETD9,133383
SETDB1,2.19584090166497e-7,5.39823887854826e-7,1.64143859016561e-5,1.18464154879088e-6,2.51473808465511e-5,2.16169986644625e-6,SETDB1,9869
SETDB2,2.12996567461503e-5,9.53688868543526e-6,1.39104965268272e-6,1.1443637361319e-4,1.50454415321246e-6,4.06792611231249e-5,SETDB2,83852
SETMAR,2.04213203854843e-5,1.13363016449514e-5,2.78209930536545e-7,5.92320774395442e-6,2.14934879030351e-7,1.96518169676932e-7,SETMAR,6419
SETX,1.82254794838193e-5,3.25693745672412e-5,7.70641507586228e-5,2.10866195684777e-5,1.07467439515176e-6,6.03310780908181e-5,SETX,23064
SEZ6,6.03856247957868e-5,3.40089049348541e-5,1.14066071519983e-5,7.1078492927453e-7,5.52382639108003e-5,2.16169986644625e-6,SEZ6,124925
SEZ6L,2.0267611522367e-4,4.0612750496278e-4,8.31847692304268e-5,6.39706436347077e-6,1.2315768568439e-4,1.864957430234e-4,SEZ6L,23544
SEZ6L2,1.6490765171504e-4,9.48290629664978e-5,3.25505618727757e-5,3.24591784368702e-5,3.71837340722508e-5,4.97190969282638e-5,SEZ6L2,26470
SF1,1.20771249591574e-5,3.9029267091903e-4,3.296787676858e-4,8.76634746105254e-6,2.0698228850622e-4,1.1889349265454e-4,SF1,7536
SF3A1,4.85280839267959e-5,1.1210342737785e-4,8.87489678411577e-5,1.4002463106708e-4,3.24551667335831e-5,3.34080888450784e-6,SF3A1,10291
SF3A2,2.19584090166497e-7,1.34955971963707e-5,8.34629791609634e-7,1.291259288182e-4,7.84512308460783e-5,1.96518169676932e-7,SF3A2,8175
SF3A3,2.17388249264832e-5,2.42920749534672e-5,1.30758667352176e-5,2.60621140733994e-6,4.08376270157668e-6,9.8259084838466e-7,SF3A3,10946
SF3B1,2.19584090166497e-7,4.7882378852723e-4,4.3706780087291e-4,2.3526981158987e-4,8.14603191525032e-5,3.0715789920504e-4,SF3B1,23451
SF3B2,1.0649828373075e-4,1.81740708911125e-5,1.41887064573638e-5,7.17892778567276e-5,2.36428366933387e-6,2.2992625852201e-5,SF3B2,10992
SF3B3,1.60296385821543e-5,6.29794535830631e-6,1.97529050680947e-5,4.66748770223608e-5,2.5340822237678e-4,2.18135168341394e-5,SF3B3,23450
SF3B4,2.19584090166497e-7,8.45724090972561e-6,4.72956881912126e-6,1.65849816830724e-6,2.90162086690974e-5,1.37562718773852e-6,SF3B4,10262
SF3B5,2.19584090166497e-7,1.25958907166126e-6,2.5038893748289e-6,2.36928309758177e-7,2.64369901207332e-5,1.4345826386416e-5,SF3B5,83443
SF3B6,5.77506157137888e-5,3.97670264053055e-5,6.20408145096494e-5,3.05637519588048e-5,1.69798554433978e-5,2.65299529063858e-5,SF3B6,51639
SFI1,1.179166564194e-4,6.29794535830631e-6,8.34629791609634e-7,8.50572632031855e-5,8.14603191525032e-5,3.34080888450784e-6,SFI1,9814
SFMBT1,6.36793861482843e-6,1.2415949420661e-5,2.78209930536545e-7,5.70997226517206e-5,2.14934879030351e-7,1.12015356715851e-5,SFMBT1,51460
SFMBT2,4.61126589349645e-6,1.25958907166126e-6,3.70019207613604e-5,2.36928309758177e-7,5.48083941527396e-5,4.53956971953713e-5,SFMBT2,57713
SFN,5.48960225416244e-6,5.39823887854826e-7,0.00189433141702333,7.1078492927453e-7,1.50454415321246e-6,5.89554509030796e-7,SFN,2810
SFPQ,0.00135549258859779,3.8381478426478e-4,0.00184814856855427,2.36928309758177e-7,6.8155850140524e-4,0.00171186977605575,SFPQ,6421
SFR1,2.41542499183147e-6,1.79941295951609e-7,3.61672909697508e-6,5.85212925102697e-5,7.952590524123e-6,7.27117227804648e-6,SFR1,119392
SFRP1,2.48130021888142e-5,4.30059697324345e-5,2.1283059686045e-4,6.39706436347077e-6,5.48083941527396e-5,6.09206325998489e-6,SFRP1,6422
SFRP2,3.27180294348081e-5,1.81740708911125e-5,1.94746951375581e-6,1.91911930904123e-5,1.93441391127316e-6,1.74901171012469e-5,SFRP2,6423
SFRP4,2.19584090166497e-7,1.79941295951609e-7,1.36322865962907e-5,2.13235478782359e-6,1.07467439515176e-6,1.37562718773852e-6,SFRP4,6424
SFRP5,4.5453906664465e-5,5.39823887854826e-7,2.78209930536545e-7,1.35049136562161e-5,6.44804637091054e-7,7.66420861740035e-6,SFRP5,6425
SFSWAP,8.76140519764325e-5,9.19500022312721e-5,8.62450784663288e-6,8.29249084153619e-6,6.72746171365e-5,7.2122168271434e-5,SFSWAP,6433
SFT2D1,2.85459317216447e-6,1.45752449720803e-5,1.9836368047255e-4,1.4239391416466e-4,7.02837054429249e-5,1.5308765417833e-4,SFT2D1,113402
SFT2D2,4.1940561221801e-5,7.43157552280144e-5,2.1978584512387e-5,2.305312453947e-4,1.01019393144265e-5,6.30823324662952e-5,SFT2D2,375035
SFT2D3,1.38337976804893e-5,1.2415949420661e-5,1.5857966040583e-5,1.49264835147651e-5,4.08376270157668e-6,1.37562718773852e-6,SFT2D3,84826
SFTA1P,2.85459317216447e-6,8.99706479758044e-7,2.8099202984191e-5,2.36928309758177e-7,5.86772219752859e-5,4.38235518379558e-5,SFTA1P,207107
SFTA2,2.41542499183147e-6,2.69911943927413e-6,2.78209930536545e-7,8.76634746105254e-6,5.37337197575878e-6,3.34080888450784e-6,SFTA2,389376
SFTA3,2.19584090166497e-7,1.79941295951609e-7,3.61672909697508e-6,1.18464154879088e-6,1.50454415321246e-6,1.37562718773852e-6,SFTA3,253970
SFTPA1,6.58752270499492e-7,5.39823887854826e-7,8.34629791609634e-7,2.36928309758177e-7,4.51363245963738e-6,2.55473620580012e-6,SFTPA1,653509
SFTPA2,1.16379567788244e-5,1.9793542554677e-6,2.78209930536545e-7,7.1078492927453e-7,2.14934879030351e-7,1.59179717438315e-5,SFTPA2,729238
SFTPB,8.27832019927695e-5,8.6911645944627e-5,1.2380341908876e-4,1.1727951333029e-4,4.32019106851006e-5,4.12688156321557e-6,SFTPB,6439
SFTPC,7.75131838287736e-5,1.63746579315964e-5,1.0154662464583e-4,7.1078492927453e-7,1.9623554455471e-4,1.37562718773852e-6,SFTPC,6440
SFTPD,3.73292953283046e-6,5.39823887854826e-7,1.19630270130714e-5,2.36928309758177e-7,1.07467439515176e-6,2.55473620580012e-6,SFTPD,6441
SFXN1,1.2801752456706e-4,5.81210385923696e-5,9.09746472854501e-5,1.0116838826674e-4,2.04188135078834e-5,2.0771970534851e-4,SFXN1,94081
SFXN2,7.48781747467756e-5,2.8970548648209e-5,7.5116681244867e-6,2.13235478782359e-6,1.93441391127316e-6,2.53508438883242e-5,SFXN2,118980
SFXN3,1.9257524707601e-4,1.3153708734062e-4,3.03248824284834e-5,2.13235478782359e-6,5.52382639108003e-5,7.17291319320802e-5,SFXN3,81855
SFXN4,2.34954976478152e-5,5.56018604490471e-5,1.043287239512e-4,5.8995149129786e-5,1.2014859737796e-4,1.98483351373701e-5,SFXN4,119559
SFXN5,5.33589339104589e-5,9.17700609353205e-6,5.03559974271146e-5,6.39706436347077e-6,9.4786281652385e-5,1.00224266535235e-5,SFXN5,94097
SGCA,5.92877043449543e-6,1.79941295951609e-7,2.86556228452641e-5,2.13235478782359e-6,6.44804637091054e-7,1.96518169676932e-7,SGCA,6442
SGCB,5.05043407382944e-6,1.3873473917869e-4,3.2800950810258e-4,6.89461381396294e-5,2.1085111632877e-4,3.3506347929916e-4,SGCB,6443
SGCD,6.21422975171188e-5,2.50118401372736e-5,2.78209930536545e-7,2.58251857636413e-5,4.92200872979505e-5,2.33856621915549e-5,SGCD,6444
SGCE,6.58752270499492e-7,3.00501964239187e-5,3.86711803445797e-5,2.58251857636413e-5,2.14934879030351e-7,2.14204804947856e-5,SGCE,8910
SGCG,5.48960225416244e-6,9.89677127733848e-6,2.5038893748289e-6,5.92320774395442e-6,2.79415342739457e-6,5.89554509030796e-7,SGCG,6445
SGCZ,4.61126589349645e-6,1.79941295951609e-7,1.94746951375581e-6,2.36928309758177e-7,2.36428366933387e-6,3.73384522386171e-6,SGCZ,137868
SGF29,3.18396930741421e-5,1.42153623801771e-5,7.5116681244867e-6,1.16094871781507e-5,1.2229794616827e-4,3.34080888450784e-6,SGF29,112869
SGIP1,2.41542499183147e-6,1.9793542554677e-6,7.98462500639883e-5,1.18464154879088e-6,1.93441391127316e-6,2.55473620580012e-6,SGIP1,84251
SGK1,1.7193434260036e-4,8.45724090972561e-6,0.00100739815847283,6.8164274717427e-4,1.31110276208514e-5,3.73384522386171e-6,SGK1,6446
SGK2,1.73471431231533e-5,1.79941295951609e-7,8.62450784663288e-6,7.1078492927453e-7,1.93441391127316e-6,3.34080888450784e-6,SGK2,10110
SGK3,6.80710679516142e-6,8.99706479758044e-7,3.36634015949219e-5,7.1078492927453e-7,1.50454415321246e-6,5.36494603218024e-5,SGK3,23678
SGMS1,2.19584090166497e-7,1.61947166356448e-6,2.78209930536545e-7,2.36928309758177e-7,4.94350221769808e-6,1.96518169676932e-7,SGMS1,259230
SGMS2,1.38337976804893e-5,3.05900203117735e-6,6.31536542317956e-5,2.39297592855759e-5,1.50454415321246e-6,1.96518169676932e-7,SGMS2,166929
SGO1,1.97625681149848e-6,3.05900203117735e-6,1.94746951375581e-6,6.87092098298713e-6,1.69798554433978e-5,1.67040444225392e-5,SGO1,151648
SGO2,6.36793861482843e-6,1.52950101558867e-5,3.06030923590199e-6,8.76634746105254e-6,2.14934879030351e-7,5.89554509030796e-7,SGO2,151246
SGPL1,8.32223701731025e-5,1.02566538692417e-5,2.03093249291678e-5,6.08905756078514e-5,1.055330256039e-4,1.04154629928774e-5,SGPL1,8879
SGPP1,5.46764384514579e-5,3.43687875267573e-5,3.61672909697508e-6,4.62010204028445e-5,1.07467439515176e-6,8.07689677372191e-5,SGPP1,81537
SGPP2,1.53708863116548e-6,5.12832693462085e-5,1.39104965268272e-6,9.73775353106106e-5,7.45824030235319e-5,1.19876083502929e-5,SGPP2,130367
SGSH,2.87655158118112e-5,1.06165364611449e-5,2.30914242345332e-5,3.0800680268563e-6,6.44804637091054e-7,5.30599058127716e-6,SGSH,6448
SGSM1,1.29554613198233e-5,1.63746579315964e-5,3.81147604835066e-5,6.87092098298713e-6,3.37447760077652e-5,2.77090619244474e-5,SGSM1,129049
SGSM2,5.29197657301259e-5,1.1714178366449e-4,1.683170079746e-4,8.60049764422182e-5,5.09395663301933e-5,1.0867454783134e-4,SGSM2,9905
SGSM3,3.14005248938091e-5,1.99734838506286e-5,1.25194468741445e-5,1.54003401342815e-5,3.9762952620615e-5,8.45028129610808e-6,SGSM3,27352
SGTA,2.48130021888142e-5,9.53688868543526e-6,5.75894556210647e-5,6.46814285639822e-5,6.16863102817109e-5,2.16169986644625e-6,SGTA,6449
SGTB,1.09792045083249e-6,3.40089049348541e-5,2.78209930536545e-7,1.8717336470896e-5,1.39707671369728e-5,1.37562718773852e-6,SGTB,54557
SH2B1,1.2099083368174e-4,3.41888462308057e-6,2.78209930536545e-7,2.34559026660595e-5,2.47175110884904e-5,1.96518169676932e-7,SH2B1,25970
SH2B2,1.09792045083249e-6,8.99706479758044e-7,2.78209930536545e-7,2.36928309758177e-7,1.9559073991762e-5,5.30599058127716e-6,SH2B2,10603
SH2B3,3.29376135249746e-6,8.99706479758044e-7,1.39104965268272e-6,2.36928309758177e-7,1.07467439515176e-6,1.37562718773852e-6,SH2B3,10019
SH2D1A,4.32580657628e-5,1.27758320125642e-5,2.58735235398986e-5,2.13235478782359e-6,7.0928510080016e-6,3.73384522386171e-6,SH2D1A,4068
SH2D1B,2.41542499183147e-6,1.9793542554677e-6,8.06808798555979e-6,5.92320774395442e-6,2.14934879030351e-7,1.76866352709239e-6,SH2D1B,117157
SH2D2A,6.58752270499492e-7,1.79941295951609e-7,8.34629791609634e-7,6.87092098298713e-6,3.22402318545527e-6,9.8259084838466e-7,SH2D2A,9047
SH2D3A,1.0474161100941e-4,3.77876721498378e-6,8.34629791609634e-7,3.29330350563866e-5,2.14934879030351e-7,1.55249354044776e-5,SH2D3A,10045
SH2D3C,4.17209771316345e-6,2.69911943927413e-6,1.64143859016561e-5,2.36928309758177e-7,2.3857771572369e-5,7.27117227804648e-6,SH2D3C,10044
SH2D4A,1.42729658608223e-5,7.73747572591918e-6,5.84240854126744e-6,1.39787702757324e-5,6.44804637091054e-7,6.09206325998489e-6,SH2D4A,63898
SH2D4B,2.19584090166497e-7,1.79941295951609e-7,1.41887064573638e-5,7.1078492927453e-7,7.5227207660623e-6,2.16169986644625e-6,SH2D4B,387694
SH2D5,3.73292953283046e-6,2.64513705048865e-5,1.39104965268272e-6,3.0800680268563e-6,4.79304780237684e-5,6.09206325998489e-6,SH2D5,400745
SH2D6,2.56913385494802e-5,8.99706479758044e-7,1.94746951375581e-6,2.36928309758177e-7,5.80324173381949e-6,2.16169986644625e-6,SH2D6,284948
SH3BGR,2.19584090166497e-7,1.99734838506286e-5,2.25350043734601e-5,2.36928309758177e-7,4.23421711689792e-5,1.00224266535235e-5,SH3BGR,6450
SH3BGRL,1.97625681149848e-6,3.18496093834348e-5,8.34629791609634e-7,7.93709837689892e-5,2.12785530240048e-5,5.36494603218024e-5,SH3BGRL,6451
SH3BGRL2,1.97625681149848e-6,2.96903138320154e-5,2.78209930536545e-7,8.29249084153619e-6,5.05096965721326e-5,4.65748062134329e-5,SH3BGRL2,83699
SH3BGRL3,6.58752270499492e-7,1.79941295951609e-7,1.86400653459485e-5,2.0138906329445e-5,9.4786281652385e-5,7.66420861740035e-6,SH3BGRL3,83442
SH3BP1,3.73292953283046e-6,2.69911943927413e-6,1.94746951375581e-6,2.13235478782359e-6,1.26811578627907e-5,2.94777254515398e-6,SH3BP1,23616
SH3BP2,9.33232383207614e-5,3.00501964239187e-5,3.75583406224335e-5,5.23611564565571e-5,4.08376270157668e-6,3.87140794263556e-5,SH3BP2,6452
SH3BP4,1.38337976804893e-5,1.20560668287578e-5,3.97840200667259e-5,3.90931711100992e-5,7.952590524123e-6,3.04603162999245e-5,SH3BP4,23677
SH3BP5,1.0869412463241e-4,1.1390284033736e-4,6.87178528425265e-5,4.71487336418772e-5,2.17084227820655e-5,9.05948762210656e-5,SH3BP5,9467
SH3BP5-AS1,9.88128405749238e-6,5.39823887854826e-7,8.34629791609634e-7,2.36928309758177e-7,2.14934879030351e-7,8.84331763546194e-6,SH3BP5-AS1,100505696
SH3BP5L,2.30563294674822e-5,1.79941295951609e-7,9.18092770770597e-6,7.1078492927453e-7,3.22402318545527e-6,4.51991790256944e-6,SH3BP5L,80851
SH3D19,1.64688067624873e-5,4.48053826919506e-5,7.87334103418421e-5,4.288402406623e-5,3.5464255040008e-5,1.12015356715851e-5,SH3D19,152503
SH3D21,1.29554613198233e-5,5.2182975825966504e-06,1.94746951375581e-6,8.29249084153619e-6,4.08376270157668e-6,9.8259084838466e-7,SH3D21,79729
SH3GL1,2.21779931068162e-5,4.49853239879022e-6,2.78209930536545e-7,1.25572004171834e-5,1.07467439515176e-6,1.96518169676932e-7,SH3GL1,6455
SH3GL1P1,2.19584090166497e-7,8.99706479758044e-7,8.06808798555979e-6,4.02778126588901e-6,4.51363245963738e-6,1.37562718773852e-6,SH3GL1P1,6458
SH3GL1P2,6.69731475007817e-5,1.61947166356448e-6,1.08501872909252e-5,2.36928309758177e-7,1.93441391127316e-6,1.82761897799547e-5,SH3GL1P2,6459
SH3GL2,6.91689884024467e-5,5.6699502354351e-4,1.47451263184369e-5,8.83742595397999e-5,4.2922495342361e-4,2.5252584803485e-4,SH3GL2,6456
SH3GL3,2.41542499183147e-6,1.79941295951609e-7,9.93209452015464e-5,1.3386449501337e-4,1.7087322882912e-4,1.4326174569448e-4,SH3GL3,6457
SH3GLB1,2.56913385494802e-5,2.7225118077478e-4,1.4105243478202e-4,1.65849816830724e-6,1.56902461692157e-5,4.69678425527867e-5,SH3GLB1,51100
SH3GLB2,1.1528164733741e-4,2.03333664425318e-5,6.5379333676088e-5,1.2817821557917e-4,5.91070917333466e-5,1.90622624586624e-5,SH3GLB2,56904
SH3KBP1,2.41542499183147e-6,1.3081732215682e-4,1.4105243478202e-4,3.7790065406429e-4,4.01928223786757e-5,6.15101871088797e-5,SH3KBP1,30011
SH3PXD2A,2.0004110614167e-4,1.25958907166126e-6,1.64143859016561e-5,2.44036159050922e-5,6.81343566526214e-5,1.3500798256805e-4,SH3PXD2A,9644
SH3PXD2A-AS1,1.97625681149848e-6,1.79941295951609e-7,4.72956881912126e-6,5.92320774395442e-6,2.14934879030351e-7,9.8259084838466e-7,SH3PXD2A-AS1,100505839
SH3PXD2B,4.17209771316345e-6,8.99706479758044e-7,5.14688371492607e-5,2.36928309758177e-7,1.31110276208514e-5,1.96518169676932e-7,SH3PXD2B,285590
SH3RF1,1.51513022214883e-5,1.20560668287578e-5,1.30758667352176e-5,3.0800680268563e-6,6.44804637091054e-7,2.16169986644625e-6,SH3RF1,57630
SH3RF2,2.12996567461503e-5,1.61947166356448e-6,1.47451263184369e-5,1.68219099928306e-5,3.46045155238866e-5,9.8259084838466e-7,SH3RF2,153769
SH3RF3,5.48960225416244e-6,9.17700609353205e-6,1.75272256238023e-5,2.36928309758177e-7,4.06226921367364e-5,1.27736810290006e-5,SH3RF3,344558
SH3RF3-AS1,2.85459317216447e-6,2.33923684737091e-6,4.17314895804817e-6,2.36928309758177e-7,1.07467439515176e-6,1.96518169676932e-7,SH3RF3-AS1,100287216
SH3TC1,5.64331111727898e-5,1.61947166356448e-6,1.64143859016561e-5,5.52042961736552e-5,2.68668598787939e-5,5.89554509030796e-7,SH3TC1,54436
SH3TC2,9.0029476968264e-6,4.49853239879022e-6,7.8176990480769e-5,2.06127629489614e-5,1.01019393144265e-5,5.99380417514643e-5,SH3TC2,79628
SH3YL1,4.17209771316345e-6,1.25958907166126e-6,5.48073563156993e-5,2.36928309758177e-7,2.14934879030351e-7,7.36943136288495e-5,SH3YL1,26751
SHANK1,7.44390065664426e-5,9.69883585179171e-5,4.72956881912126e-6,2.36928309758177e-7,6.85642264106821e-5,2.06344078160779e-5,SHANK1,50944
SHANK2,7.66348474681076e-5,2.409413952792e-4,4.0340439927799e-5,2.13235478782359e-6,3.28850364916438e-5,3.4783716032817e-5,SHANK2,22941
SHANK2-AS3,1.53708863116548e-6,1.61947166356448e-6,1.94746951375581e-6,1.0661773939118e-5,6.23311149188019e-6,1.96518169676932e-7,SHANK2-AS3,220070
SHANK3,4.5014738484132e-5,4.85841499069344e-6,2.78209930536545e-7,2.20343328075104e-5,3.5464255040008e-5,2.10274441554317e-5,SHANK3,85358
SHARPIN,6.56556429597827e-5,7.01771054211274e-6,2.97684625674103e-5,3.19853218173539e-5,4.44915199592827e-5,2.81020982638013e-5,SHARPIN,81858
SHB,8.14656974517706e-5,1.63746579315964e-5,5.2720781836675e-4,1.0543309784238e-4,3.33149062497045e-5,4.57887335347252e-5,SHB,6461
SHBG,2.85459317216447e-6,1.79941295951609e-7,1.75272256238023e-5,5.92320774395442e-6,6.44804637091054e-7,5.89554509030796e-7,SHBG,6462
SHC1,5.37981020907919e-5,2.17728968101447e-5,5.84240854126744e-6,3.4828461534452e-5,1.07467439515176e-6,1.37562718773852e-6,SHC1,6464
SHC2,5.46764384514579e-5,1.09764190530481e-5,2.53171036788256e-5,3.15114651978375e-5,7.952590524123e-6,2.16169986644625e-6,SHC2,25759
SHC3,2.5274128778163e-4,1.855194761261e-4,2.92120427063372e-5,1.44526268952488e-5,3.24551667335831e-5,8.58784401488193e-5,SHC3,53358
SHC4,5.92877043449543e-6,5.93806276640309e-6,3.36634015949219e-5,3.55392464637265e-6,2.36428366933387e-6,3.73384522386171e-6,SHC4,399694
SHCBP1,3.73292953283046e-6,2.33923684737091e-6,2.78209930536545e-7,2.36928309758177e-7,2.14934879030351e-7,5.89554509030796e-7,SHCBP1,79801
SHCBP1L,4.17209771316345e-6,1.79941295951609e-7,6.39882840234052e-6,2.13235478782359e-6,2.14934879030351e-7,9.8259084838466e-7,SHCBP1L,81626
SHD,4.17209771316345e-6,1.9793542554677e-6,1.91964852070216e-5,1.16094871781507e-5,1.05318090724872e-5,4.9129542419233e-6,SHD,56961
SHE,1.64688067624873e-5,1.79941295951609e-7,1.39104965268272e-6,2.60621140733994e-6,1.86993344756406e-5,6.87813593869262e-6,SHE,126669
SHF,1.4690175632138e-4,1.63746579315964e-5,5.59201960378455e-5,1.63480533733142e-5,4.49213897173434e-5,3.63558613902324e-5,SHF,90525
SHFL,1.73471431231533e-5,5.66815082247568e-5,3.47762413170681e-5,3.24591784368702e-5,8.91979747975958e-5,3.34080888450784e-6,SHFL,55337
SHH,2.56913385494802e-5,1.61947166356448e-6,2.53171036788256e-5,6.39706436347077e-6,3.65389294351597e-6,1.70970807618931e-5,SHH,6469
SHISA2,2.19584090166497e-7,1.31357146044674e-5,1.19630270130714e-5,7.1078492927453e-7,5.37337197575878e-6,2.55473620580012e-6,SHISA2,387914
SHISA3,4.17209771316345e-6,1.9793542554677e-6,8.62450784663288e-6,1.65849816830724e-6,2.36428366933387e-6,5.89554509030796e-7,SHISA3,152573
SHISA4,3.73292953283046e-6,1.45752449720803e-5,4.14532796499451e-5,6.39706436347077e-6,3.1165557459401e-5,3.73384522386171e-6,SHISA4,149345
SHISA5,6.17031293367858e-5,6.10000993275954e-5,1.53015461795099e-5,4.97549450492171e-6,2.14934879030351e-7,5.89554509030796e-7,SHISA5,51246
SHISA6,2.19584090166497e-7,1.79941295951609e-7,3.06030923590199e-6,3.4828461534452e-5,7.50122727815926e-5,1.39527900470622e-5,SHISA6,388336
SHISA7,1.6886016533803e-4,5.57818017449987e-6,5.28598868019435e-6,2.60621140733994e-6,1.5324856874864e-4,7.2122168271434e-5,SHISA7,729956
SHISA8,5.48960225416244e-6,1.25958907166126e-6,2.78209930536545e-7,2.13235478782359e-6,6.44804637091054e-7,9.8259084838466e-7,SHISA8,440829
SHISA9,6.74123156811147e-5,1.60147753396932e-5,8.34629791609634e-7,1.39787702757324e-5,1.56902461692157e-5,6.09206325998489e-6,SHISA9,729993
SHISAL1,3.57922066971391e-5,7.43157552280144e-5,2.78209930536545e-7,7.1078492927453e-7,2.34279018143083e-5,9.09879125604195e-5,SHISAL1,85352
SHISAL2A,2.41542499183147e-6,1.25958907166126e-6,8.62450784663288e-6,5.92320774395442e-6,2.94460784271581e-5,5.69902692063103e-6,SHISAL2A,348378
SHKBP1,6.36793861482843e-6,9.17700609353205e-6,1.02937674298521e-5,4.50163788540536e-6,7.952590524123e-6,5.89554509030796e-7,SHKBP1,92799
SHLD1,8.5637795164934e-6,1.13363016449514e-5,5.28598868019435e-6,1.18464154879088e-6,4.96499570560112e-5,2.55473620580012e-6,SHLD1,149840
SHLD2,2.19584090166497e-7,1.79941295951609e-7,2.75427831231179e-5,1.39787702757324e-5,2.94460784271581e-5,5.83658963940488e-5,SHLD2,54537
SHMT1,2.19584090166497e-7,8.99706479758044e-7,1.19630270130714e-5,3.05637519588048e-5,2.94460784271581e-5,9.8259084838466e-7,SHMT1,6470
SHMT2,2.41542499183147e-6,6.89175163494661e-5,6.20408145096494e-5,2.1536783357018e-4,3.5872631310165e-4,3.3349133394175e-4,SHMT2,6472
SHOC1,2.74480112708122e-5,4.49853239879022e-6,1.94746951375581e-6,9.71406070008525e-6,1.07467439515176e-6,1.37562718773852e-6,SHOC1,158401
SHOC2,1.4514508360005e-4,2.4993846007678e-4,4.36789590942375e-5,2.1536783357018e-4,1.076823743942e-4,1.96518169676932e-7,SHOC2,8036
SHOX,1.09792045083249e-6,3.05900203117735e-6,2.78209930536545e-7,1.65849816830724e-6,2.36428366933387e-6,5.89554509030796e-7,SHOX,6473
SHOX2,4.17209771316345e-6,1.25958907166126e-6,8.62450784663288e-6,2.36928309758177e-7,1.93441391127316e-6,4.65748062134329e-5,SHOX2,6474
SHPK,2.19584090166497e-7,1.25958907166126e-6,5.14688371492607e-5,2.60621140733994e-6,2.14934879030351e-7,2.16169986644625e-6,SHPK,23729
SHPRH,3.29376135249746e-6,4.138649806887e-6,8.34629791609634e-7,7.1078492927453e-7,2.14934879030351e-7,1.96518169676932e-7,SHPRH,257218
SHQ1,1.53708863116548e-6,2.69911943927413e-6,4.53482186774568e-5,1.91911930904123e-5,6.66298124994089e-6,1.1339098390359e-4,SHQ1,55164
SHROOM1,2.41542499183147e-6,1.79941295951609e-7,2.3063603241479e-4,1.7272073781371e-4,6.66298124994089e-6,2.0496845097304e-4,SHROOM1,134549
SHROOM2,3.29376135249746e-6,1.61947166356448e-6,8.34629791609634e-7,7.1078492927453e-7,3.65389294351597e-6,1.04154629928774e-5,SHROOM2,357
SHROOM3,3.14005248938091e-5,1.61947166356448e-6,9.18092770770597e-6,1.25572004171834e-5,8.81233004024441e-6,2.16169986644625e-6,SHROOM3,57619
