...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
CYP2A13,1.49239698356722e-7,2.91513006921685e-6,3.38820263981644e-6,2.55726395942202e-6,6.61238856429785e-6,7.55538786155965e-6,CYP2A13,1553
CYP2A6,2.73108647992801e-5,9.42558722380114e-5,5.89547259328061e-5,2.02876274114147e-5,1.37334224027725e-5,8.49408756557161e-5,CYP2A6,1548
CYP2A7,1.49239698356722e-7,1.74907804153011e-6,8.35756651154722e-6,1.53435837565321e-6,8.47742123627929e-7,2.28951147319989e-7,CYP2A7,1549
CYP2A7P1,1.49239698356722e-7,6.80197016150598e-6,3.38820263981644e-6,2.55726395942202e-6,6.27329171484668e-6,4.78507897898778e-5,CYP2A7P1,1550
CYP2B6,1.4341935012081e-4,1.0824849657025e-4,3.59149479820543e-5,1.5872084974812e-4,7.29058226320019e-6,2.1452722503883e-4,CYP2B6,1555
CYP2B7P,1.94011607863738e-6,4.08118209690359e-6,2.25880175987763e-7,8.52421319807339e-7,1.52593582253027e-6,2.28951147319989e-7,CYP2B7P,1556
CYP2C18,7.46198491783608e-7,6.02460214304815e-6,2.25880175987763e-7,1.70484263961468e-7,4.23871061813965e-6,8.47119245083961e-6,CYP2C18,1562
CYP2C19,1.49239698356722e-7,2.52644605998794e-6,2.25880175987763e-7,2.89823248734495e-6,5.08645274176758e-7,4.3500717990798e-6,CYP2C19,1557
CYP2C8,1.04467788849705e-6,1.94342004614457e-7,7.45404580759617e-6,5.2850121828055e-6,5.08645274176758e-7,1.60265803123993e-6,CYP2C8,1558
CYP2C9,1.20884155668945e-5,4.87798431582286e-5,4.31431136136627e-5,1.70484263961468e-7,2.69581995313682e-5,3.43426720979984e-6,CYP2C9,1559
CYP2D6,1.94011607863738e-6,1.035842884595e-4,9.7128475674738e-6,5.11452791884403e-7,1.37334224027725e-5,9.38699704011957e-6,CYP2D6,1565
CYP2D7,1.3431572852105e-6,2.19606465214336e-5,1.15198889753759e-5,1.14224456854183e-5,5.08645274176758e-7,6.86853441959968e-7,CYP2D7,1564
CYP2E1,7.46198491783608e-7,3.69249808767467e-6,6.55052510364512e-6,1.1166719289476e-4,1.69548424725586e-7,2.58714796471588e-5,CYP2E1,1571
CYP2F1,4.47719095070165e-7,6.02460214304815e-6,3.83996299179197e-6,5.11452791884403e-7,1.69548424725586e-7,2.06056032587991e-6,CYP2F1,1572
CYP2J2,5.22338944248526e-6,6.02460214304815e-6,5.64700439969407e-6,1.14224456854183e-5,1.1868389730791e-6,3.43426720979984e-6,CYP2J2,1573
CYP2R1,1.49239698356722e-7,2.85682746783251e-5,4.74348369574302e-6,1.21043827412642e-5,2.88232322033496e-6,1.03028016293995e-5,CYP2R1,120227
CYP2S1,4.47719095070165e-7,2.42927505768071e-5,2.25880175987763e-7,7.33082335034312e-6,2.54322637088379e-6,6.63958327227969e-6,CYP2S1,29785
CYP2T1P,2.23859547535083e-6,1.94342004614457e-7,8.80932686352275e-6,1.70484263961468e-7,1.69548424725586e-7,2.97636491515986e-6,CYP2T1P,171523
CYP2U1,1.1789936170181e-5,5.24723412459033e-6,6.77640527963288e-7,5.11452791884403e-7,2.25499404885029e-5,2.99926002989186e-5,CYP2U1,113612
CYP2W1,1.9848879881444e-5,1.8792871846218e-4,2.25880175987763e-7,6.25677248738587e-5,2.59409089830146e-5,5.74667379773174e-5,CYP2W1,54905
CYP39A1,1.49239698356722e-7,8.74539020765055e-6,2.1910377070813e-5,5.11452791884403e-7,2.88232322033496e-6,1.48818245757993e-5,CYP39A1,51302
CYP3A4,3.4325130622046e-6,5.1500631222831e-5,3.32043858702011e-5,1.79008477159541e-5,2.56018121335635e-5,2.1750358995399e-5,CYP3A4,1576
CYP3A43,1.49239698356722e-7,1.80738064291445e-5,6.77640527963288e-7,1.70484263961468e-7,1.20379381555166e-5,1.48818245757993e-5,CYP3A43,64816
CYP3A5,1.65656065175961e-5,2.74022226506384e-5,2.48468193586539e-6,2.74479664977963e-5,5.59509801594433e-6,6.86853441959968e-7,CYP3A5,1577
CYP3A7,1.94011607863738e-6,1.94342004614457e-7,2.25880175987763e-7,8.35372893411192e-6,1.1868389730791e-6,8.01329015619963e-6,CYP3A7,1551
CYP3A7-CYP3A51P,1.49239698356722e-7,2.52644605998794e-6,2.25880175987763e-7,1.87532690357615e-6,1.69548424725586e-7,5.72377868299974e-6,CYP3A7-CYP3A51P,100861540
CYP46A1,1.0670638432505e-4,1.3817716528087e-4,6.03100069887326e-5,1.420133918799e-4,7.96877596210254e-6,5.01403012630777e-5,CYP46A1,10858
CYP4A11,1.74610447077364e-5,3.94514269367347e-5,3.9980791149834e-5,1.72189106601083e-5,8.47742123627929e-7,6.86853441959968e-7,CYP4A11,1579
CYP4B1,1.04467788849705e-6,8.35670619842163e-6,2.03292158388986e-6,1.70484263961468e-7,1.69548424725586e-7,1.39660199865194e-5,CYP4B1,1580
CYP4F11,1.49239698356722e-7,4.08118209690359e-6,5.19524404771854e-6,5.11452791884403e-7,5.25600116649316e-6,6.86853441959968e-7,CYP4F11,57834
CYP4F12,1.49239698356722e-7,3.69249808767467e-6,2.03292158388986e-6,8.35372893411192e-6,8.47742123627929e-7,6.86853441959968e-7,CYP4F12,66002
CYP4F2,4.47719095070165e-7,5.24723412459033e-6,7.90580615957169e-6,2.89823248734495e-6,8.47742123627929e-7,2.97636491515986e-6,CYP4F2,8529
CYP4F22,4.02947185563149e-6,6.02460214304815e-6,6.09876475166959e-6,1.38092253808789e-5,1.86503267198144e-6,2.51846262051988e-6,CYP4F22,126410
CYP4F29P,1.49239698356722e-7,1.74907804153011e-6,5.19524404771854e-6,3.23920101526789e-6,3.22142006978613e-6,1.60265803123993e-6,CYP4F29P,54055
CYP4F3,1.49239698356722e-7,1.37982823276264e-5,1.82962942550088e-5,4.94404365488257e-6,5.08645274176758e-7,2.28951147319989e-7,CYP4F3,4051
CYP4F30P,1.49239698356722e-7,1.94342004614457e-7,6.77640527963288e-7,1.19338984773027e-6,8.47742123627929e-7,8.92909474547959e-6,CYP4F30P,100132708
CYP4F35P,1.49239698356722e-7,1.94342004614457e-7,1.58116123191434e-6,1.53435837565321e-6,3.22142006978613e-6,8.01329015619963e-6,CYP4F35P,284233
CYP4F8,7.46198491783608e-7,1.92398584568312e-5,2.25880175987763e-7,1.70484263961468e-7,5.08645274176758e-7,2.28951147319989e-7,CYP4F8,11283
CYP4V2,2.40275914354322e-5,1.69077544014577e-5,4.29172334376749e-6,9.37663451788073e-6,3.00100711764287e-5,6.15878586290772e-5,CYP4V2,285440
CYP4X1,3.05941381631279e-5,1.94342004614457e-7,2.25880175987763e-7,5.2850121828055e-6,6.61238856429785e-6,2.28951147319989e-7,CYP4X1,260293
CYP4Z1,1.94011607863738e-6,1.3603940323012e-6,2.25880175987763e-7,2.21629543149908e-6,1.86503267198144e-6,2.06056032587991e-6,CYP4Z1,199974
CYP4Z2P,2.53707487206427e-6,1.3603940323012e-6,3.83996299179197e-6,5.11452791884403e-7,1.69548424725586e-7,3.89216950443982e-6,CYP4Z2P,163720
CYP51A1,1.210333953673e-4,8.74539020765055e-6,7.92839417717047e-5,1.2155528020452e-4,1.44116161016748e-5,6.84563930486768e-5,CYP51A1,1595
CYP51A1-AS1,4.47719095070165e-7,5.8302601384337e-7,2.93644228784092e-6,2.55726395942202e-6,5.08645274176758e-7,6.86853441959968e-7,CYP51A1-AS1,613126
CYP7A1,7.46198491783608e-7,1.94342004614457e-7,1.58116123191434e-6,1.70484263961468e-7,1.52593582253027e-6,2.97636491515986e-6,CYP7A1,1581
CYP7B1,4.96968195527883e-5,1.69077544014577e-5,2.03292158388986e-6,2.26744071068752e-5,1.1868389730791e-6,4.55612783166779e-5,CYP7B1,9420
CYP8B1,1.49239698356722e-7,3.30381407844576e-6,2.25880175987763e-7,1.70484263961468e-7,2.54322637088379e-6,3.89216950443982e-6,CYP8B1,1582
CYREN,9.40210099647347e-6,3.71193228813612e-5,3.41079065741522e-5,1.53435837565321e-6,1.52593582253027e-6,2.28951147319989e-7,CYREN,78996
CYRIA,6.82025421490218e-5,4.21722150013371e-5,2.03292158388986e-6,1.1030331878307e-4,4.42521388533779e-5,2.72451865310787e-5,CYRIA,81553
CYRIB,5.44724899002034e-5,3.98401109459636e-5,2.95903030543969e-5,7.41606548232385e-5,6.0189690777583e-5,1.1790984086979e-4,CYRIB,51571
CYS1,1.49239698356722e-7,2.91513006921685e-6,3.38820263981644e-6,2.55726395942202e-6,5.08645274176758e-7,2.28951147319989e-7,CYS1,192668
CYSLTR1,5.5218688391987e-6,3.09003787336986e-5,3.83996299179197e-6,1.70484263961468e-7,1.69548424725586e-7,4.80797409371978e-6,CYSLTR1,10800
CYSLTR2,4.47719095070165e-7,2.91513006921685e-6,1.12940087993881e-6,5.62598071072844e-6,8.47742123627929e-7,2.51846262051988e-6,CYSLTR2,57105
CYSRT1,4.47719095070165e-7,2.27380145398914e-5,2.93644228784092e-6,9.0356659899578e-6,2.88232322033496e-6,1.12186062186795e-5,CYSRT1,375791
CYSTM1,4.02947185563149e-6,3.01230107152408e-5,6.77640527963288e-7,2.60840923861046e-5,4.23871061813965e-6,3.04505025935586e-5,CYSTM1,84418
CYTH1,9.40210099647347e-6,3.12890627429275e-5,4.74348369574302e-6,3.01757147211798e-5,7.62967911265136e-6,8.31092664771562e-5,CYTH1,9267
CYTH2,1.50732095340289e-5,7.75424598411682e-5,2.25880175987763e-7,2.55726395942202e-6,9.66426020935839e-6,1.6003685197667e-4,CYTH2,9266
CYTH3,7.08888567194428e-5,1.2535059297632e-4,6.70864122683655e-5,8.60945533005413e-5,1.1868389730791e-6,1.1836774316443e-4,CYTH3,9265
CYTH4,4.62643064905837e-6,4.37269510382527e-5,6.77640527963288e-7,6.30791776657431e-6,7.29058226320019e-6,7.85302435307564e-5,CYTH4,27128
CYTIP,1.49239698356722e-7,2.13776205075902e-6,1.12940087993881e-6,8.52421319807339e-7,2.20412952143262e-6,2.97636491515986e-6,CYTIP,9595
CYTL1,1.94011607863738e-6,9.71710023072283e-7,2.25880175987763e-7,1.70484263961468e-7,8.47742123627929e-7,1.03028016293995e-5,CYTL1,54360
CYTOR,1.62671271208827e-5,2.0017226475289e-5,3.0493823758348e-5,3.92113807111376e-6,5.78160128314248e-5,4.55612783166779e-5,CYTOR,112597
CYYR1,3.13403366549116e-6,1.94342004614457e-7,2.25880175987763e-7,1.14224456854183e-5,1.86503267198144e-6,8.01329015619963e-6,CYYR1,116159
CZIB,3.29819733368355e-5,7.96802218919272e-6,1.06163682714248e-5,3.76770223354844e-5,1.881987514454e-5,5.05982035577177e-5,CZIB,54987
D21S2088E,1.49239698356722e-7,2.13776205075902e-6,5.19524404771854e-6,1.03995401016495e-5,1.69548424725586e-7,6.86853441959968e-7,D21S2088E,266917
D2HGDH,9.10362159976002e-6,1.72964384106866e-5,2.93644228784092e-6,2.67660294419504e-5,2.83145869291728e-5,2.03766521114791e-5,D2HGDH,728294
DAAM1,1.0431854915134e-4,2.42927505768071e-5,1.2581525802518e-4,5.11452791884403e-7,4.25566546061221e-5,4.60191806113179e-5,DAAM1,23002
DAAM2,6.22329542147529e-5,3.30381407844576e-6,4.44983946695893e-5,2.06285959393376e-5,8.08745985941045e-5,7.76144389414764e-5,DAAM2,23500
DAAM2-AS1,3.73099245891804e-6,9.71710023072283e-7,1.12940087993881e-6,1.14224456854183e-5,5.59509801594433e-6,9.84489933475955e-6,DAAM2-AS1,100505635
DAB1,6.40238305950336e-5,1.45756503460842e-5,5.21783206531732e-5,2.30153756347982e-5,7.03625962611181e-5,7.09748556691967e-6,DAB1,1600
DAB1-AS1,1.49239698356722e-7,1.94342004614457e-7,7.00228545562064e-6,3.23920101526789e-6,1.1868389730791e-6,2.28951147319989e-7,DAB1-AS1,101926890
DAB2,9.5961126043372e-5,3.71193228813612e-5,3.54631876300787e-5,5.2850121828055e-6,3.03491680258799e-5,1.3347851888755e-4,DAB2,1601
DAB2IP,6.11882763262559e-6,3.51759028352166e-5,9.73543558507257e-5,8.43897106609266e-5,6.32415624226435e-5,1.7468972540515e-4,DAB2IP,153090
DACH1,4.02947185563149e-6,6.02460214304815e-6,2.25880175987763e-7,1.99466588834917e-5,1.1868389730791e-6,6.86853441959968e-7,DACH1,1602
DACH2,9.70058039318691e-6,1.94342004614457e-7,2.25880175987763e-7,1.87532690357615e-6,1.1868389730791e-6,2.28951147319989e-7,DACH2,117154
DACT1,4.47719095070165e-7,5.8302601384337e-7,6.77640527963288e-7,2.89823248734495e-6,4.91690431704199e-6,5.26587638835976e-6,DACT1,51339
DACT2,2.83555426877771e-6,2.35153825583492e-5,3.83996299179197e-6,1.24453512691872e-5,1.69548424725586e-7,2.97636491515986e-6,DACT2,168002
DACT3,2.67139060058532e-5,1.18548622814819e-5,2.32656581267396e-5,1.1746365786945e-4,4.57780746759082e-6,5.05982035577177e-5,DACT3,147906
DACT3-AS1,4.47719095070165e-7,1.3603940323012e-6,2.25880175987763e-7,3.23920101526789e-6,3.22142006978613e-6,1.14475573659995e-6,DACT3-AS1,100506068
DAD1,1.49239698356722e-7,1.3603940323012e-6,3.38820263981644e-6,1.70484263961468e-7,2.28890373379541e-5,2.51846262051988e-6,DAD1,1603
DAG1,5.35770517100631e-5,2.0114397477596e-4,7.00228545562064e-6,3.90408964471761e-5,4.66258167995361e-5,7.55538786155965e-6,DAG1,1605
DAGLA,1.64163668192394e-6,4.45043190567105e-5,1.10681286234004e-5,3.92113807111376e-6,7.62967911265136e-6,1.76292383436392e-5,DAGLA,747
DAGLB,2.83555426877771e-6,3.3621166798301e-5,1.96515753109354e-5,4.89289837569413e-5,8.47742123627929e-7,2.90767957096387e-5,DAGLB,221955
DALRD3,7.31274521947936e-6,6.62706235735297e-5,3.36561462221766e-5,1.41501939088018e-5,7.29058226320019e-6,9.77621399056355e-5,DALRD3,55152
DANCR,4.92491004577182e-6,5.8302601384337e-7,4.74348369574302e-6,9.71760304580367e-6,2.88232322033496e-6,6.18168097763972e-6,DANCR,57291
DAND5,7.46198491783608e-7,4.85855011536141e-6,3.83996299179197e-6,4.60307512695963e-6,1.52593582253027e-6,6.86853441959968e-7,DAND5,199699
DANT2,7.90970401290625e-6,1.94342004614457e-7,5.66959241729284e-5,5.64302913712458e-5,1.86503267198144e-6,9.38699704011957e-6,DANT2,642776
DAO,2.53707487206427e-6,6.02460214304815e-6,6.77640527963288e-7,3.58016954319082e-6,5.08645274176758e-7,2.28951147319989e-7,DAO,1610
DAOA,1.94011607863738e-6,1.94342004614457e-7,5.19524404771854e-6,1.19338984773027e-6,1.69548424725586e-7,1.48818245757993e-5,DAOA,267012
DAOA-AS1,1.49239698356722e-7,2.91513006921685e-6,4.74348369574302e-6,5.11452791884403e-7,5.08645274176758e-7,2.28951147319989e-7,DAOA-AS1,282706
DAP,3.4325130622046e-6,7.57933817996381e-6,5.64700439969407e-6,2.21629543149908e-6,1.69548424725586e-7,2.06056032587991e-6,DAP,1611
DAP3,1.23421230541e-4,1.3817716528087e-4,1.8047826061422e-4,2.7124046396269e-4,5.34077537885596e-5,1.0829389268235e-4,DAP3,7818
DAPK1,8.93945793156763e-5,3.47872188259877e-5,5.48888827650263e-5,1.8463445787027e-4,1.8769010617122e-4,7.57828297629165e-5,DAPK1,1612
DAPK2,5.47709692969169e-5,5.92743114074092e-5,9.26108721549827e-6,1.19338984773027e-6,1.232617047755e-4,1.2019935234299e-4,DAPK2,23604
DAPK3,7.46198491783608e-7,9.38671882287825e-5,5.8051205228855e-5,9.0356659899578e-6,1.86503267198144e-6,6.63958327227969e-6,DAPK3,1613
DAPL1,7.46198491783608e-7,1.3603940323012e-6,5.19524404771854e-6,4.2621065990367e-6,2.88232322033496e-6,1.25923131025994e-5,DAPL1,92196
DAPP1,2.13412768650112e-5,1.06888102537951e-5,1.60374924951312e-5,1.1746365786945e-4,4.45912357028291e-5,1.2889949594115e-4,DAPP1,27071
DARS1,5.59648868837706e-5,2.74022226506384e-5,1.06163682714248e-5,1.70484263961468e-7,1.2258351107659e-4,2.28951147319989e-7,DARS1,1615
DARS1-AS1,4.47719095070165e-7,7.57933817996381e-6,2.25880175987763e-7,1.53435837565321e-6,8.47742123627929e-7,1.14475573659995e-6,DARS1-AS1,101928243
DARS2,1.94011607863738e-6,2.91513006921685e-6,1.12940087993881e-6,1.70484263961468e-7,3.5605169192373e-6,2.97636491515986e-6,DARS2,55157
DAW1,9.99905978990035e-6,9.71710023072283e-7,2.48468193586539e-6,1.70484263961468e-7,8.47742123627929e-7,3.04505025935586e-5,DAW1,164781
DAXX,9.70058039318691e-6,5.8302601384337e-7,1.12940087993881e-6,1.68779421321853e-5,8.47742123627929e-7,5.72377868299974e-6,DAXX,1616
DAZ1,7.46198491783608e-7,4.4698661061325e-6,6.09876475166959e-6,1.70484263961468e-7,1.1868389730791e-6,6.86853441959968e-7,DAZ1,1617
DAZ2,1.64163668192394e-6,1.3603940323012e-6,5.19524404771854e-6,2.21629543149908e-6,3.89961376868848e-6,2.28951147319989e-7,DAZ2,57055
DAZ3,1.49239698356722e-7,7.57933817996381e-6,2.25880175987763e-7,8.52421319807339e-7,8.47742123627929e-7,2.28951147319989e-7,DAZ3,57054
DAZ4,1.64163668192394e-6,3.69249808767467e-6,2.25880175987763e-7,5.11452791884403e-7,1.69548424725586e-7,2.06056032587991e-6,DAZ4,57135
DAZAP1,5.95466396443319e-5,1.76851224199155e-5,3.36561462221766e-5,5.017351888386e-4,1.69548424725586e-7,3.7662463734138e-4,DAZAP1,26528
DAZAP2,0.0011845154858573,9.5480226867082e-4,0.00151949594386968,8.52421319807339e-7,5.1864863123556e-4,0.00115780595199719,DAZAP2,9802
DAZL,4.47719095070165e-7,1.94342004614457e-7,4.29172334376749e-6,1.70484263961468e-7,5.08645274176758e-7,1.14475573659995e-6,DAZL,1618
DBF4,1.04467788849705e-6,5.8302601384337e-7,6.77640527963288e-7,1.53435837565321e-6,8.47742123627929e-7,2.06056032587991e-6,DBF4,10926
DBF4B,1.32823331537482e-5,3.47872188259877e-5,6.77640527963288e-7,7.33082335034312e-6,1.1868389730791e-6,2.72451865310787e-5,DBF4B,80174
DBH,1.49239698356722e-7,2.74022226506384e-5,3.83996299179197e-6,1.14224456854183e-5,1.52593582253027e-6,8.47119245083961e-6,DBH,1621
DBH-AS1,1.64163668192394e-6,7.3655619748879e-5,3.18491048142745e-5,8.35372893411192e-6,1.16988413060654e-5,2.2666163584679e-5,DBH-AS1,138948
DBI,1.0193071397764e-4,2.8043551265866e-4,2.8664194332847e-4,4.3285954619816e-4,6.461490466292e-4,1.7606343228907e-4,DBI,1622
DBIL5P,1.94011607863738e-6,1.94342004614457e-7,3.83996299179197e-6,1.19338984773027e-6,1.52593582253027e-6,1.16765085133195e-5,DBIL5P,100131454
DBIL5P2,2.53707487206427e-6,1.94342004614457e-7,6.77640527963288e-7,1.87532690357615e-6,1.69548424725586e-7,3.43426720979984e-6,DBIL5P2,100169989
DBN1,2.70123854025666e-5,1.4245268938239e-4,2.64279805905682e-5,1.2598787106752e-4,8.52828576369697e-5,5.19719104416376e-5,DBN1,1627
DBNDD1,9.10362159976002e-6,1.61303863829999e-5,6.09876475166959e-6,5.2850121828055e-6,1.1868389730791e-6,2.35819681739589e-5,DBNDD1,79007
DBNDD2,1.64163668192394e-6,4.95572111766864e-5,3.77219893899564e-5,6.98985482242018e-6,1.968457211064e-4,1.0142535826275e-4,DBNDD2,55861
DBNL,2.53707487206427e-6,2.91513006921685e-6,2.86867823504459e-5,2.77889350257193e-5,1.69548424725586e-7,5.72377868299974e-6,DBNL,28988
DBP,4.62643064905837e-6,9.1535084173409e-5,2.03292158388986e-6,2.47202182744128e-5,6.61238856429785e-6,2.28951147319989e-7,DBP,1628
DBR1,3.14895763532683e-5,4.29495830197949e-5,1.01646079194493e-5,1.4167242335198e-4,6.69716277666064e-5,7.39512205843566e-5,DBR1,51163
DBT,1.5714940236962e-4,2.0697423491439e-4,2.8619018297649e-4,1.2905658781883e-4,2.2566895330975e-4,3.04505025935586e-5,DBT,1629
DCAF1,4.47719095070165e-7,9.93087643579873e-5,4.29172334376749e-6,9.63236091382293e-5,1.6785294047833e-5,3.50295255399584e-5,DCAF1,9730
DCAF10,1.08944979800407e-5,3.51759028352166e-5,1.42304510872291e-5,3.29034629445633e-5,9.61339568194072e-5,7.44091228789966e-5,DCAF10,79269
DCAF11,1.14914567734676e-5,1.30209143091686e-5,3.23008651662501e-5,2.89823248734495e-6,1.69548424725586e-7,1.44239222811593e-5,DCAF11,80344
DCAF12,1.35808125504617e-5,2.58474866137227e-5,2.05550960148864e-5,1.82418162438771e-5,1.69548424725586e-7,6.86853441959968e-7,DCAF12,25853
DCAF12L1,7.46198491783608e-7,5.8302601384337e-7,3.38820263981644e-6,1.70484263961468e-7,1.69548424725586e-7,5.26587638835976e-6,DCAF12L1,139170
DCAF12L2,1.3431572852105e-6,1.94342004614457e-7,1.12940087993881e-6,4.2621065990367e-6,5.08645274176758e-7,2.28951147319989e-7,DCAF12L2,340578
DCAF13,9.70058039318691e-6,2.35153825583492e-5,1.12940087993881e-6,1.03995401016495e-5,2.54322637088379e-6,2.0834554406119e-5,DCAF13,25879
DCAF15,4.47719095070165e-7,4.87798431582286e-5,3.00420634063724e-5,4.60307512695963e-6,6.27329171484668e-6,4.4187571432758e-5,DCAF15,90379
DCAF16,1.6132811392361e-4,1.2884874905938e-4,9.7128475674738e-6,1.19338984773027e-6,6.69716277666064e-5,1.25923131025994e-5,DCAF16,54876
DCAF17,2.16397562617246e-5,1.94342004614457e-7,6.55052510364512e-6,4.2621065990367e-6,6.15460781753877e-5,2.28951147319989e-7,DCAF17,80067
DCAF4,7.46198491783608e-7,3.40098508075299e-5,7.00228545562064e-6,3.92113807111376e-6,1.69548424725586e-7,2.06056032587991e-6,DCAF4,26094
DCAF4L1,1.04467788849705e-6,1.3603940323012e-6,7.45404580759617e-6,1.70484263961468e-7,3.5605169192373e-6,2.28951147319989e-7,DCAF4L1,285429
DCAF4L2,3.73099245891804e-6,5.8302601384337e-7,3.38820263981644e-6,4.94404365488257e-6,1.69548424725586e-7,3.43426720979984e-6,DCAF4L2,138009
DCAF5,4.46226698086598e-5,1.5994346979769e-4,6.12135276926837e-5,7.82522771583137e-5,1.537804212261e-4,1.4126285789643e-4,DCAF5,8816
DCAF6,6.52177481818874e-5,9.1923768182638e-5,8.78673884592397e-5,7.82522771583137e-5,5.08645274176758e-7,1.60265803123993e-6,DCAF6,55827
DCAF7,4.93983401560749e-5,7.71537758319393e-5,7.20557761400963e-5,1.6485828325073e-4,4.22175577566709e-5,7.57828297629165e-5,DCAF7,10238
DCAF8,8.96930587123897e-5,4.1841833593492e-4,1.0910012500208e-4,2.64250609140275e-5,3.4401375376821e-4,3.367871377077e-4,DCAF8,50717
DCAF8L2,4.47719095070165e-7,1.74907804153011e-6,3.83996299179197e-6,1.70484263961468e-7,5.08645274176758e-7,2.06056032587991e-6,DCAF8L2,347442
DCAKD,1.64163668192394e-6,4.80024751397708e-5,3.09455841103235e-5,6.52954730972422e-5,4.12002672083174e-5,4.14401576649181e-5,DCAKD,79877
DCANP1,1.49239698356722e-7,1.94342004614457e-7,2.03292158388986e-6,2.89823248734495e-6,1.69548424725586e-7,3.89216950443982e-6,DCANP1,140947
DCBLD1,1.49239698356722e-7,1.76851224199155e-5,1.3326930383278e-5,1.89237532997229e-5,7.29058226320019e-6,6.63958327227969e-6,DCBLD1,285761
DCBLD2,1.49239698356722e-7,8.2984035970373e-5,3.45596669261277e-5,3.86999279192532e-5,7.62967911265136e-6,5.65509333880374e-5,DCBLD2,131566
DCC,7.61122461619281e-6,2.52644605998794e-6,7.45404580759617e-6,2.89823248734495e-6,1.69548424725586e-7,1.71713360489992e-5,DCC,1630
DCD,4.47719095070165e-7,9.71710023072283e-7,7.00228545562064e-6,5.11452791884403e-7,1.69548424725586e-7,2.97636491515986e-6,DCD,117159
DCDC1,7.46198491783608e-7,1.94342004614457e-7,1.12940087993881e-6,1.70484263961468e-7,8.47742123627929e-7,9.38699704011957e-6,DCDC1,341019
DCDC2,1.94011607863738e-6,1.3603940323012e-6,1.01646079194493e-5,5.11452791884403e-7,1.69548424725586e-7,7.09748556691967e-6,DCDC2,51473
DCDC2B,1.41777713438886e-5,5.88856273981803e-5,7.90580615957169e-6,2.21629543149908e-6,2.88232322033496e-6,4.80797409371978e-6,DCDC2B,149069
DCHS1,9.44687290598048e-5,4.64477391028551e-5,3.95290307978585e-5,1.72189106601083e-5,2.8653683778624e-5,5.88404448612373e-5,DCHS1,8642
DCHS2,1.04467788849705e-6,6.41328615227707e-6,1.12940087993881e-6,8.52421319807339e-7,6.61238856429785e-6,9.38699704011957e-6,DCHS2,54798
DCK,2.94002205762742e-5,1.76851224199155e-5,3.77219893899564e-5,6.64888629449725e-6,8.47742123627929e-7,3.04505025935586e-5,DCK,1633
DCLK1,9.6901336143019e-4,4.3785253639637e-4,0.00015834200336742001,9.0356659899578e-6,5.47641411863642e-5,2.2322736863699e-4,DCLK1,9201
DCLK2,1.64163668192394e-6,5.63591813381924e-6,2.50726995346417e-5,6.80232213206257e-5,1.84807782950889e-5,1.6461587492307e-4,DCLK2,166614
DCLK3,2.83555426877771e-6,5.8302601384337e-7,6.09876475166959e-6,4.2621065990367e-6,1.69548424725586e-7,2.28951147319989e-7,DCLK3,85443
